date,kospi,nasdaq,euro_stoxx,ftse,nikkei,korea_bond_03,korea_bond_10,america_bond_03,america_bond_10,gold,brazil,taiwan,india
2017-10-12,2474.76,6591.51,3605.54,7556.24,20954.72,110540.0,64730.0,84.34,106.5,1293.6,76825.0,10711.4404296875,32182.220703125
2017-10-13,2473.62,6605.8,3604.55,7535.44,21155.18,110550.0,64810.0,84.39,106.86,1304.88,76990.0,10724.08984375,32432.689453125
2017-10-16,2480.05,6624.01,3606.27,7526.97,21255.56,110510.0,64790.0,84.31,106.68,1294.74,76892.0,10774.2099609375,32633.640625
2017-10-17,2484.37,6623.66,3607.77,7516.17,21336.12,110460.0,64755.0,84.32,106.64,1285.19,76201.0,10723.150390625,32609.16015625
2017-10-18,2482.91,6624.22,3619.65,7542.87,21363.05,110500.0,64780.0,84.29,106.37,1281.17,76591.0,10720.2802734375,32584.349609375
2017-10-19,2473.06,6605.07,3602.08,7523.04,21448.52,110255.0,64620.0,84.34,106.48,1289.79,76283.0,10760.2900390625,32389.9609375
2017-10-20,2489.54,6629.05,3605.09,7523.23,21457.64,110025.0,64470.0,84.29,106.04,1280.72,76391.0,10728.8798828125,32448.3408203125
2017-10-23,2490.05,6586.83,3608.87,7524.45,21696.65,110085.0,64465.0,84.29,106.14,1282.07,75413.0,10735.2099609375,32506.720703125
2017-10-24,2490.49,6598.43,3610.69,7526.54,21805.17,110035.0,64365.0,84.27,105.82,1276.72,76350.0,10743.7802734375,32607.33984375
2017-10-25,2492.5,6563.89,3591.46,7447.21,21707.62,109985.0,64215.0,84.25,105.65,1277.41,76671.0,10750.5703125,33042.5
2017-10-26,2480.63,6556.77,3637.2,7486.5,21739.78,109800.0,64115.0,84.25,105.51,1267.11,75896.0,10734.759765625,33147.12890625
2017-10-27,2496.63,6701.26,3652.23,7505.03,22008.45,109670.0,63895.0,84.31,105.85,1273.35,75976.0,10709.1103515625,33157.21875
2017-10-30,2501.93,6698.96,3662.18,7487.81,22011.67,109855.0,64125.0,84.35,106.23,1276.24,74800.0,10756.8701171875,33266.16015625
2017-10-31,2523.43,6727.67,3673.95,7493.08,22011.61,109835.0,63935.0,84.3,106.16,1271.58,74308.0,10793.7998046875,33213.12890625
2017-11-01,2556.47,6716.53,3697.4,7487.96,22420.08,109795.0,63965.0,84.21,106.06,1274.39,73824.0,10806.3603515625,33600.26953125
2017-11-02,2546.36,6714.94,3688.8,7555.32,22539.12,109875.0,64000.0,84.23,106.2,1275.99,73869.5,10788.509765625,33573.21875
2017-11-03,2557.97,6764.44,3689.96,7560.35,22543.735,109950.0,64160.0,84.18,106.37,1269.85,73915.0,10800.76953125,33685.55859375
2017-11-06,2549.41,6786.44,3682.36,7562.28,22548.35,109870.0,64060.0,84.23,106.5,1281.55,74311.0,10786.1904296875,33731.19140625
2017-11-07,2545.44,6767.78,3658.77,7513.11,22937.6,109950.0,64100.0,84.19,106.54,1275.53,72415.0,10840.33984375,33370.76171875
2017-11-08,2552.4,6789.12,3655.04,7529.72,22913.82,109905.0,64095.0,84.18,106.41,1281.3,74363.0,10818.990234375,33218.80859375
2017-11-09,2550.57,6750.05,3612.5,7484.1,22868.71,109960.0,64100.0,84.17,106.37,1285.3,72931.0,10743.26953125,33250.9296875
2017-11-10,2542.95,6750.94,3593.76,7432.99,22681.42,109965.0,64120.0,84.14,105.83,1276.14,72166.0,10732.669921875,33314.55859375
2017-11-13,2530.35,6757.6,3574.52,7415.18,22380.99,109840.0,63880.0,84.13,105.78,1277.99,72475.0,10683.919921875,33033.55859375
2017-11-14,2526.64,6737.87,3556.38,7414.42,22380.01,109810.0,63740.0,84.15,105.93,1280.71,70827.0,10687.1796875,32941.87109375
2017-11-15,2518.25,6706.21,3545.72,7372.61,22028.32,109835.0,63785.0,84.12,106.31,1278.8,71669.5,10630.650390625,32760.439453125
2017-11-16,2534.79,6793.29,3564.8,7386.94,22351.12,109925.0,64075.0,84.13,106.04,1278.47,72512.0,10625.0400390625,33106.8203125
2017-11-17,2533.99,6782.79,3547.46,7380.68,22396.8,109855.0,64000.0,84.08,106.18,1294.37,73437.0,10701.6396484375,33342.80078125
2017-11-20,2527.67,6790.71,3561.41,7389.46,22261.76,109960.0,64105.0,84.05,106.01,1276.7,74016.0,10664.5498046875,33359.8984375
2017-11-21,2530.7,6862.48,3579.32,7411.34,22416.48,109975.0,64115.0,84.03,106.03,1280.48,74595.0,10779.240234375,33478.3515625
2017-11-22,2540.51,6867.36,3562.65,7419.02,22523.15,109950.0,64135.0,84.1,106.37,1292.12,74519.0,10822.58984375,33561.55078125
2017-11-23,2537.15,6878.26,3572.07,7417.24,22537.0,110090.0,64280.0,84.1,106.325,1291.25,74487.0,10854.5703125,33588.078125
2017-11-24,2544.33,6889.16,3581.23,7409.64,22550.85,109965.0,64270.0,84.1,106.28,1288.22,74157.0,10854.08984375,33679.23828125
2017-11-27,2507.81,6878.52,3564.02,7383.9,22495.99,110035.0,64230.0,84.1,106.35,1294.5,74059.0,10750.9296875,33724.44140625
2017-11-28,2514.19,6912.36,3583.49,7460.65,22486.24,110155.0,64190.0,84.11,106.37,1294.01,74140.0,10707.0703125,33618.58984375
2017-11-29,2512.9,6824.39,3589.91,7393.56,22597.2,110180.0,64465.0,84.08,106.03,1283.57,72700.0,10713.5498046875,33602.76171875
2017-11-30,2476.37,6873.97,3569.93,7326.67,22724.96,110330.0,64485.0,84.04,105.7,1274.76,71971.0,10560.4404296875,33149.3515625
2017-12-01,2475.41,6847.59,3527.55,7300.49,22819.03,110320.0,64465.0,83.98,105.93,1280.26,72264.0,10600.3701171875,32832.94140625
2017-12-04,2501.67,6775.37,3576.22,7338.97,22707.16,110275.0,64420.0,83.93,105.88,1276.23,73090.0,10651.1103515625,32869.71875
2017-12-05,2510.12,6762.21,3570.57,7327.5,22622.38,110265.0,64480.0,83.92,105.96,1266.55,72546.0,10566.849609375,32802.44140625
2017-12-06,2474.37,6776.38,3561.57,7348.03,22177.04,110325.0,64605.0,83.96,106.18,1263.94,73268.0,10393.919921875,32597.1796875
2017-12-07,2461.98,6812.84,3573.13,7320.75,22498.03,109775.0,64570.0,83.97,105.99,1246.7,72487.0,10355.759765625,32949.2109375
2017-12-08,2464.0,6840.08,3591.45,7393.96,22811.08,109820.0,64530.0,83.97,105.91,1248.14,72732.0,10398.6201171875,33250.30078125
2017-12-11,2471.49,6875.08,3582.21,7453.48,22938.73,109840.0,64530.0,83.93,105.84,1241.96,72800.0,10473.08984375,33455.7890625
2017-12-12,2461.0,6862.32,3600.35,7500.41,22866.17,109885.0,64635.0,83.93,105.75,1243.85,73814.0,10443.2802734375,33227.98828125
2017-12-13,2480.55,6875.8,3581.75,7496.51,22758.07,109885.0,64700.0,84.02,106.18,1255.45,72914.0,10470.7001953125,33053.0390625
2017-12-14,2469.48,6856.53,3556.22,7448.12,22694.45,109920.0,64700.0,83.99,106.14,1252.85,72429.0,10538.009765625,33246.69921875
2017-12-15,2482.07,6936.58,3560.53,7490.57,22553.22,109925.0,64755.0,83.95,106.12,1255.26,72608.0,10491.4404296875,33462.96875
2017-12-18,2481.88,6994.76,3609.42,7537.01,22901.77,109905.0,64810.0,83.95,105.88,1261.69,73115.0,10506.51953125,33601.6796875
2017-12-19,2478.53,6963.85,3582.22,7544.09,22868.0,109845.0,64770.0,83.91,105.4,1261.72,72680.0,10467.33984375,33836.73828125
2017-12-20,2472.37,6960.96,3552.65,7525.22,22891.72,109880.0,64625.0,83.92,105.09,1265.62,73367.0,10504.51953125,33777.37890625
2017-12-21,2429.83,6965.36,3570.78,7603.98,22866.1,109855.0,64475.0,83.82,105.0,1266.76,75133.0,10488.9697265625,33756.28125
2017-12-22,2440.54,6959.96,3553.39,7592.66,22902.76,109770.0,64550.0,83.79,105.04,1275.01,75187.0,10537.26953125,33940.30078125
2017-12-26,2427.34,6936.25,3551.7799999999997,7606.67,22892.69,109780.0,64425.0,83.78,105.08,1283.29,75688.0,10421.91015625,34010.609375
2017-12-27,2436.67,6939.34,3550.17,7620.68,22911.21,109725.0,64385.0,83.82,105.53,1287.41,76073.0,10486.669921875,33911.80859375
2017-12-28,2467.49,6950.16,3524.31,7622.88,22783.98,109790.0,64545.0,83.83,105.4,1294.84,76402.0,10567.6396484375,33848.03125
2018-01-02,2479.65,7006.9,3490.19,7648.1,23024.763333333332,109825.0,64445.0,83.82,105.22,1318.14,77891.0,10710.73046875,33812.26171875
2018-01-03,2486.35,7065.53,3509.88,7671.11,23265.54666666667,109840.0,64360.0,83.82,105.33,1312.84,77995.0,10801.5703125,33793.37890625
2018-01-04,2466.46,7077.91,3568.88,7695.88,23506.33,109780.0,64365.0,83.78,105.28,1322.97,78647.0,10848.6298828125,33969.640625
2018-01-05,2497.52,7136.56,3607.63,7724.22,23714.53,109790.0,64310.0,83.78,105.15,1320.21,79071.0,10879.7998046875,34153.8515625
2018-01-08,2513.28,7157.39,3616.45,7696.51,23782.260000000002,109815.0,64255.0,83.78,105.1,1320.58,79379.0,10915.75,34352.7890625
2018-01-09,2510.23,7163.58,3622.87,7731.02,23849.99,109770.0,64045.0,83.75,104.6,1312.66,78864.0,10914.8896484375,34443.19140625
2018-01-10,2499.75,7153.57,3609.83,7748.51,23788.2,109605.0,63620.0,83.78,104.57,1317.19,78201.0,10831.08984375,34433.0703125
2018-01-11,2487.91,7211.78,3595.24,7762.94,23710.43,109730.0,63880.0,83.75,104.64,1322.42,79365.0,10810.0595703125,34503.48828125
2018-01-12,2496.42,7261.06,3612.61,7778.64,23653.82,109685.0,63730.0,83.74,104.57,1338.4,79349.0,10883.9599609375,34592.390625
2018-01-15,2503.73,7242.375,3611.81,7769.14,23714.88,109560.0,63560.0,83.735,104.595,1340.16,79752.0,10956.3095703125,34843.51171875
2018-01-16,2521.74,7223.69,3622.01,7755.93,23951.81,109580.0,63630.0,83.73,104.62,1338.61,79832.0,10986.1103515625,34771.05078125
2018-01-17,2515.43,7298.28,3612.78,7725.43,23868.34,109590.0,63705.0,83.7,104.39,1327.73,81189.0,11004.7998046875,35081.8203125
2018-01-18,2515.81,7296.05,3620.91,7700.96,23763.37,109675.0,63790.0,83.68,104.06,1327.19,80963.0,11071.5703125,35260.2890625
2018-01-19,2520.26,7336.38,3649.07,7730.79,23808.06,109735.0,63700.0,83.71,103.79,1331.8,81220.0,11150.849609375,35511.578125
2018-01-22,2502.11,7408.03,3665.28,7715.44,23816.33,109705.0,63530.0,83.67,103.75,1334.11,81675.0,11231.4599609375,35798.01171875
2018-01-23,2536.6,7460.29,3672.29,7731.83,24124.15,109700.0,63705.0,83.72,104.05,1341.39,80678.0,11253.1103515625,36139.98046875
2018-01-24,2538.0,7415.06,3643.22,7643.43,23940.78,109705.0,63715.0,83.7,103.85,1358.15,83680.0,11152.16015625,36161.640625
2018-01-25,2562.23,7411.16,3630.15,7615.84,23669.49,109680.0,63690.0,83.68,104.08,1348.05,84605.5,11165.9501953125,36050.44140625
2018-01-26,2574.76,7505.77,3647.41,7665.54,23631.88,109655.0,63620.0,83.63,103.77,1350.14,85531.0,11147.099609375,36166.845703125
2018-01-29,2598.19,7466.51,3643.04,7671.53,23629.34,109475.0,63265.0,83.6,103.51,1340.35,84698.0,11221.8095703125,36283.25
2018-01-30,2567.74,7402.48,3606.75,7587.98,23291.97,109385.0,62945.0,83.61,103.27,1338.55,84482.0,11076.7802734375,36033.73046875
2018-01-31,2566.46,7411.48,3609.29,7533.55,23098.29,109435.0,63130.0,83.61,103.3,1345.1,84913.0,11103.7900390625,35965.01953125
2018-02-01,2568.54,7385.86,3577.35,7490.39,23486.11,109515.0,63215.0,83.49,102.6,1349.19,85495.0,11160.25,35906.66015625
2018-02-02,2525.39,7240.95,3523.28,7443.43,23274.53,109530.0,63195.0,83.5,102.22,1332.98,84041.0,11126.23046875,35066.75
2018-02-05,2491.75,6967.53,3478.77,7334.98,22682.08,109540.0,63005.0,83.65,103.06,1339.6,81861.0,10946.25,34757.16015625
2018-02-06,2453.31,7115.88,3394.92,7141.4,21610.24,109605.0,63300.0,83.59,102.61,1325.02,83894.0,10404.0,34195.94140625
2018-02-07,2396.56,7051.98,3454.52,7279.42,21645.37,109605.0,63475.0,83.53,102.31,1318.49,82767.0,10551.5400390625,34082.7109375
2018-02-08,2407.62,6777.16,3377.3,7170.69,21890.86,109585.0,63405.0,83.54,102.4,1318.97,81533.0,10528.51953125,34413.16015625
2018-02-09,2363.77,6874.49,3325.99,7092.43,21382.62,109580.0,63290.0,83.61,102.22,1316.69,80899.0,10371.75,34005.76171875
2018-02-12,2385.38,6981.96,3368.25,7177.06,21313.65,109555.0,63135.0,83.57,102.19,1322.88,81780.33333333333,10421.08984375,34300.46875
2018-02-13,2395.19,7013.51,3340.93,7168.01,21244.68,109640.0,63150.0,83.57,102.36,1329.55,82661.66666666667,10479.7599609375,34228.208984375
2018-02-14,2421.83,7143.61,3369.83,7213.97,21154.17,109710.0,63325.0,83.45,101.74,1350.76,83543.0,10538.430078125,34155.94921875
2018-02-19,2442.82,7188.96,3407.79,7247.66,22149.21,109625.0,63140.0,83.44,101.82,1346.69,84793.0,10597.1001953125,33774.66015625
2018-02-20,2415.12,7234.31,3435.08,7246.77,21925.1,109555.0,63090.0,83.43,101.9,1329.49,85804.0,10655.7703125,33703.58984375
2018-02-21,2429.65,7218.23,3430.16,7281.57,21970.81,109640.0,63185.0,83.44,101.6,1324.26,86052.0,10714.4404296875,33844.859375
2018-02-22,2414.28,7210.09,3431.99,7252.39,21736.44,109595.0,63120.0,83.45,101.74,1331.51,86686.0,10662.3798828125,33819.5
2018-02-23,2451.52,7337.39,3441.46,7244.41,21892.78,109705.0,63135.0,83.47,102.13,1328.94,87293.0,10794.5498046875,34142.1484375
2018-02-26,2457.65,7421.46,3463.18,7289.58,22153.63,109775.0,63300.0,83.48,102.25,1333.16,87653.0,10836.7001953125,34445.75
2018-02-27,2456.14,7330.35,3458.03,7282.45,22389.86,109840.0,63470.0,83.42,101.93,1318.2,86935.0,10815.4697265625,34346.390625
2018-02-28,2427.36,7273.01,3438.96,7231.91,22068.24,109825.0,63450.0,83.44,102.17,1318.05,85481.0,10756.81982421875,34184.0390625
2018-03-02,2402.16,7257.87,3324.75,7069.9,21181.64,109760.0,63500.0,83.43,102.07,1322.2,85761.0,10698.169921875,33965.41015625
2018-03-05,2375.06,7330.7,3355.32,7115.98,21042.09,109715.0,63485.0,83.42,101.94,1320.01,86023.0,10642.900390625,33746.78125
2018-03-06,2411.41,7372.01,3357.86,7146.75,21417.76,109720.0,63405.0,83.41,101.93,1334.46,85653.0,10784.33984375,33317.19921875
2018-03-07,2401.82,7396.65,3377.36,7157.84,21252.72,109445.0,63525.0,83.41,101.93,1325.54,85484.0,10745.3203125,33033.08984375
2018-03-08,2433.08,7427.95,3413.28,7203.24,21368.07,109500.0,63550.0,83.43,102.14,1322.35,84985.0,10823.240234375,33351.5703125
2018-03-09,2459.45,7560.81,3420.54,7224.51,21469.2,109500.0,63490.0,83.39,101.92,1323.7,86371.0,10864.8203125,33307.140625
2018-03-12,2484.12,7588.32,3429.48,7214.76,21824.03,109460.0,63430.0,83.43,102.16,1323.05,86900.0,11002.099609375,33917.94140625
2018-03-13,2494.49,7511.01,3397.35,7138.78,21968.1,109490.0,63505.0,83.45,102.33,1326.39,86384.0,11095.6298828125,33856.78125
2018-03-14,2486.08,7496.81,3390.98,7132.69,21777.29,109560.0,63630.0,83.44,102.53,1325.0,86051.0,11038.7998046875,33835.73828125
2018-03-15,2492.38,7481.74,3414.13,7139.76,21803.95,109600.0,63775.0,83.45,102.49,1316.26,84928.0,11018.4501953125,33685.5390625
2018-03-16,2493.97,7481.99,3437.4,7164.14,21676.51,109630.0,63680.0,83.41,102.37,1314.0,84886.0,11027.7001953125,33176.0
2018-03-19,2475.03,7344.24,3394.79,7042.93,21480.9,109640.0,63595.0,83.41,102.27,1316.94,83913.0,11046.900390625,32923.12109375
2018-03-20,2485.52,7364.3,3412.08,7061.27,21380.97,109585.0,63570.0,83.38,102.07,1311.21,84164.0,11010.83984375,32996.76171875
2018-03-21,2484.97,7345.28,3401.04,7038.97,21486.480000000003,109600.0,63620.0,83.44,102.14,1332.17,84977.0,11011.0703125,33136.1796875
2018-03-22,2496.02,7166.68,3348.19,6952.59,21591.99,109700.0,63710.0,83.48,102.56,1328.95,84768.0,11005.83984375,33006.26953125
2018-03-23,2416.76,6992.67,3298.07,6921.94,20617.86,109830.0,64015.0,83.5,102.7,1347.22,84377.0,10823.330078125,32596.5390625
2018-03-26,2437.08,7220.54,3278.72,6888.69,20766.1,109795.0,63890.0,83.46,102.42,1353.46,85088.0,10840.0498046875,33066.41015625
2018-03-27,2452.06,7008.81,3316.95,7000.14,21317.32,109795.0,63890.0,83.52,103.0,1344.71,83808.0,10986.7900390625,33174.390625
2018-03-28,2419.29,6949.23,3331.25,7044.74,21031.31,109885.0,64155.0,83.53,102.98,1324.99,83874.0,10865.66015625,32968.6796875
2018-03-29,2436.37,7063.44,3361.5,7056.61,21159.08,109880.0,64175.0,83.56,103.19,1325.0,85366.0,10845.919921875,33064.239583333336
2018-03-30,2445.85,6966.78,3356.6433333333334,7047.893333333333,21454.3,109930.0,64180.0,83.525,103.155,1333.175,85016.0,10906.2197265625,33159.799479166664
2018-04-02,2444.16,6870.12,3351.7866666666664,7039.176666666666,21388.58,109900.0,64110.0,83.49,103.12,1341.35,84666.0,10888.26953125,33255.359375
2018-04-03,2442.43,6941.28,3346.93,7030.46,21292.29,109945.0,64140.0,83.45,102.79,1332.83,84623.0,10821.5302734375,33370.62890625
2018-04-04,2408.06,7042.11,3340.35,7034.01,21319.55,110045.0,64270.0,83.4,102.73,1333.35,84360.0,10839.5302734375,33019.0703125
2018-04-05,2437.52,7076.55,3429.95,7199.5,21645.42,110115.0,64120.0,83.42,102.47,1326.55,85210.0,10857.5302734375,33596.80078125
2018-04-06,2429.58,6915.11,3408.1,7183.64,21567.52,110175.0,64270.0,83.49,102.92,1333.2,84820.0,10875.5302734375,33626.96875
2018-04-09,2444.08,6950.34,3414.85,7194.75,21678.26,110155.0,64310.0,83.48,102.94,1336.24,83307.0,10893.5302734375,33788.5390625
2018-04-10,2450.74,7094.3,3438.78,7266.75,21794.32,110105.0,64240.0,83.44,102.76,1340.05,84510.0,10927.1796875,33880.25
2018-04-11,2444.22,7069.03,3419.71,7257.14,21687.1,110175.0,64400.0,83.44,102.86,1353.29,85246.0,10974.01953125,33940.44140625
2018-04-12,2442.71,7140.25,3443.97,7258.34,21660.28,110215.0,64470.0,83.39,102.49,1335.48,85444.0,10955.2900390625,34101.12890625
2018-04-13,2455.07,7106.65,3448.0,7264.56,21778.74,110240.0,64465.0,83.37,102.58,1345.46,84334.0,10965.3896484375,34192.6484375
2018-04-16,2457.49,7156.28,3441.04,7198.2,21835.53,110200.0,64295.0,83.36,102.53,1345.91,82862.0,10954.5498046875,34305.4296875
2018-04-17,2453.77,7281.1,3477.91,7226.05,21847.59,110145.0,64205.0,83.36,102.59,1347.29,84086.0,10810.4501953125,34395.05859375
2018-04-18,2479.98,7295.24,3490.89,7317.34,22158.2,110115.0,64275.0,83.29,102.19,1349.32,85776.0,10847.8896484375,34331.6796875
2018-04-19,2486.1,7238.06,3486.6,7328.92,22191.18,110090.0,64090.0,83.29,101.91,1345.6,85824.0,10971.2197265625,34427.2890625
2018-04-20,2476.33,7146.13,3494.2,7368.17,22162.24,110110.0,63910.0,83.26,101.57,1335.12,85550.0,10779.3798828125,34415.578125
2018-04-23,2474.11,7128.6,3513.06,7398.87,22088.04,110020.0,63770.0,83.25,101.47,1325.0,85602.0,10697.1298828125,34450.76953125
2018-04-24,2464.14,7007.35,3510.88,7425.4,22278.12,110025.0,63770.0,83.27,101.35,1330.68,85469.0,10579.5,34616.640625
2018-04-25,2448.81,7003.74,3485.83,7379.32,22215.32,109970.0,63580.0,83.26,101.13,1323.33,85044.0,10559.9697265625,34501.26953125
2018-04-26,2475.64,7118.68,3506.03,7421.43,22319.61,109950.0,63595.0,83.28,101.42,1317.28,86383.0,10488.580078125,34713.6015625
2018-04-27,2492.4,7119.8,3518.78,7502.21,22467.87,110125.0,63885.0,83.3,101.59,1322.8,86445.0,10553.4296875,34969.69921875
2018-04-30,2515.38,7066.27,3536.52,7509.3,22470.324999999997,110125.0,63890.0,83.27,101.7,1315.36,86115.0,10657.8798828125,35160.359375
2018-05-02,2505.61,7100.9,3553.79,7543.2,22472.78,110035.0,63620.0,83.16,101.37,1304.85,84547.0,10618.8095703125,35176.421875
2018-05-03,2487.25,7088.15,3529.12,7502.69,22484.75,110055.0,63670.0,83.22,101.63,1312.09,83288.0,10514.1796875,35103.140625
2018-05-04,2461.38,7209.62,3550.59,7567.14,22496.719999999998,109950.0,63600.0,83.19,101.64,1315.05,83118.0,10529.3701171875,34915.37890625
2018-05-08,2449.81,7266.9,3557.88,7565.75,22508.69,109860.0,63415.0,83.19,101.42,1314.47,82956.0,10691.3798828125,35216.3203125
2018-05-09,2443.98,7339.9,3569.74,7662.52,22408.88,109870.0,63390.0,83.16,101.19,1312.78,84265.0,10703.349609375,35319.3515625
2018-05-10,2464.16,7404.98,3569.71,7700.97,22497.18,109930.0,63460.0,83.16,101.4,1321.39,85861.0,10760.2099609375,35246.26953125
2018-05-11,2477.71,7402.88,3565.52,7724.55,22758.48,109905.0,63500.0,83.16,101.41,1318.22,85220.0,10858.98046875,35535.7890625
2018-05-14,2476.11,7411.31,3565.74,7710.98,22865.86,109905.0,63480.0,83.16,101.19,1312.82,85232.0,10952.3896484375,35556.7109375
2018-05-15,2458.54,7351.63,3564.29,7722.98,22818.02,109895.0,63345.0,83.11,100.63,1290.64,85130.0,10874.73046875,35543.94140625
2018-05-16,2459.82,7398.3,3562.85,7734.2,22717.23,109905.0,63280.0,83.11,100.42,1291.03,86537.0,10897.5703125,35387.87890625
2018-05-17,2448.45,7382.47,3592.18,7787.97,22838.37,110075.0,63490.0,83.13,100.36,1291.0,83622.0,10833.8095703125,35149.12109375
2018-05-18,2460.65,7354.34,3573.76,7778.79,22930.36,110180.0,63560.0,83.17,100.75,1292.5,83082.0,10830.83984375,34848.30078125
2018-05-21,2465.57,7394.04,3572.57,7859.17,23002.37,110160.0,63615.0,83.17,100.82,1292.68,81815.0,10966.2001953125,34616.12890625
2018-05-23,2471.91,7425.95,3541.82,7788.44,22689.74,110170.0,63695.0,83.24,101.24,1293.75,80867.0,10886.1796875,34344.91015625
2018-05-24,2466.01,7424.43,3521.76,7716.74,22437.01,110340.0,63920.0,83.29,101.5,1304.88,80122.0,10936.9296875,34663.109375
2018-05-25,2460.8,7433.85,3515.36,7730.28,22450.79,110340.0,63955.0,83.36,101.9,1301.61,78898.0,10942.2998046875,34924.87109375
2018-05-28,2478.96,7415.22,3482.64,7681.46,22481.09,110285.0,63905.0,83.47999999999999,102.45,1298.11,75356.0,10987.76953125,35165.48046875
2018-05-29,2457.25,7396.59,3428.14,7632.64,22358.43,110340.0,63980.0,83.6,103.0,1298.86,76072.0,10964.1201171875,34949.23828125
2018-05-30,2409.03,7462.45,3441.19,7689.57,22018.52,110370.0,64000.0,83.5,102.56,1301.48,76754.0,10821.169921875,34906.109375
2018-05-31,2423.01,7442.12,3406.65,7678.2,22201.82,110390.0,64105.0,83.46,102.51,1298.32,76997.0,10874.9599609375,35322.37890625
2018-06-01,2438.96,7554.33,3453.54,7701.77,22171.35,110405.0,64030.0,83.27,101.93,1293.14,77240.0,10949.080078125,35227.26171875
2018-06-04,2447.76,7606.46,3469.57,7741.29,22475.94,110345.0,63870.0,83.2,101.57,1291.98,78596.0,11109.5,35011.890625
2018-06-05,2453.76,7637.86,3456.79,7686.8,22539.54,110280.0,63850.0,83.25,101.83,1296.13,76642.0,11100.1103515625,34903.2109375
2018-06-07,2470.58,7635.07,3459.77,7704.4,22823.26,109760.0,63790.0,83.3,101.85,1297.12,73851.0,11251.75,35463.078125
2018-06-08,2451.58,7645.51,3447.3,7681.07,22694.5,109760.0,63940.0,83.28,101.71,1298.75,72942.0,11156.419921875,35443.671875
2018-06-11,2470.15,7659.93,3480.22,7737.43,22804.04,109835.0,63870.0,83.25,101.61,1300.14,72308.0,11149.23046875,35483.46875
2018-06-12,2468.83,7703.79,3475.58,7703.81,22878.35,109835.0,63950.0,83.21,101.55,1295.97,72754.0,11144.7900390625,35692.51953125
2018-06-14,2423.48,7761.04,3527.11,7765.79,22738.61,109860.0,63985.0,83.2,101.75,1302.22,71421.0,11013.98046875,35599.8203125
